CustomerID,State,Location Code,Education,Gender,Coverage,EmploymentStatus,Income,Marital Status,Monthly Premium Auto,Number of Open Complaints,Number of Policies,Renew Offer Type,Vehicle Class,Customer Lifetime Value,Vehicle Size,Policy,Policy Type,Sales Channel,Total Claim Amount,Months Since Last Claim,Months Since Policy Inception,Response
YC43143,Arizona,Rural,High School or Below,F,Extended,Employed,77330,Married,99,0,3,Offer2,Four-Door Car,7988.258292,Medsize,Personal L3,Personal Auto,Web,99.257608,0,21,No
EK59571,Oregon,Suburban,College,M,Premium,Unemployed,0,Married,105,0,1,Offer1,Four-Door Car,3885.456401,Large,Corporate L2,Corporate Auto,Branch,504,3,92,Yes
GD83998,Washington,Suburban,Bachelor,M,Basic,Employed,24495,Single,70,0,1,Offer4,Four-Door Car,2659.337982,Small,Personal L2,Personal Auto,Branch,336,29,65,No
WA25797,Washington,Rural,High School or Below,M,Basic,Employed,95697,Married,107,0,9,Offer2,Sports Car,8564.768226,Medsize,Personal L3,Personal Auto,Agent,178.006524,29,29,Yes
PD27940,Arizona,Suburban,High School or Below,M,Extended,Disabled,26372,Married,126,0,1,Offer4,SUV,4885.162511,Medsize,Personal L3,Personal Auto,Agent,604.8,11,7,No
BS77946,Arizona,Rural,Bachelor,F,Extended,Medical Leave,17514,Married,127,0,3,Offer1,SUV,9753.307106,Medsize,Personal L1,Personal Auto,Branch,8.312729,2,5,No
YM50253,California,Urban,Bachelor,F,Basic,Employed,89270,Single,74,0,1,Offer2,Four-Door Car,2946.153697,Medsize,Personal L3,Personal Auto,Branch,316.599228,17,90,No
NR15332,California,Suburban,High School or Below,M,Basic,Employed,29757,Married,65,0,1,Offer2,Four-Door Car,2581.110945,Small,Personal L2,Personal Auto,Web,312,13,55,No
RC62865,Oregon,Rural,College,M,Extended,Employed,51814,Single,92,0,1,Offer3,Four-Door Car,3517.385764,Medsize,Personal L2,Personal Auto,Agent,56.300724,28,89,No
CC15295,Oregon,Suburban,Bachelor,F,Extended,Employed,24028,Married,82,0,2,Offer2,Four-Door Car,9743.350113,Small,Personal L2,Personal Auto,Agent,393.6,14,27,No
KA61892,Arizona,Suburban,College,M,Basic,Retired,28142,Married,105,0,1,Offer2,Sports Car,3873.647046,Medsize,Personal L3,Personal Auto,Agent,701.708239,18,50,Yes
OS94884,Arizona,Rural,Bachelor,F,Basic,Employed,52705,Married,64,1,2,Offer1,Two-Door Car,7649.28199,Large,Personal L2,Personal Auto,Web,128.705563,14,8,No
ND87334,California,Suburban,High School or Below,M,Basic,Unemployed,0,Married,63,0,1,Offer2,Two-Door Car,2287.59692,Medsize,Corporate L3,Corporate Auto,Agent,679.368378,1,5,No
ML93326,Washington,Urban,College,F,Basic,Employed,84903,Married,111,0,1,Offer1,SUV,4475.424592,Medsize,Personal L1,Personal Auto,Agent,497.126827,7,63,No
YL74911,California,Suburban,College,F,Basic,Unemployed,0,Divorced,118,0,4,Offer1,SUV,8714.922135,Medsize,Personal L3,Personal Auto,Agent,566.4,14,64,Yes
JP69864,Washington,Suburban,Bachelor,F,Basic,Retired,24910,Single,63,1,1,Offer1,Four-Door Car,2248.449633,Medsize,Personal L1,Personal Auto,Branch,347.857619,7,63,Yes
HL53154,California,Suburban,Bachelor,M,Extended,Unemployed,0,Single,77,2,2,Offer1,Four-Door Car,7416.197322,Medsize,Personal L3,Personal Auto,Agent,554.4,15,12,No
RI78966,Oregon,Suburban,Master,M,Basic,Medical Leave,21876,Married,68,0,2,Offer1,Four-Door Car,7771.158973,Small,Personal L3,Personal Auto,Agent,465.41477,12,28,No
IC13702,California,Suburban,Bachelor,F,Basic,Unemployed,0,Single,69,1,2,Offer1,Four-Door Car,6968.3419,Small,Personal L3,Personal Auto,Agent,496.8,33,61,No
BE10809,California,Suburban,High School or Below,F,Basic,Unemployed,0,Single,61,1,7,Offer1,Four-Door Car,4250.282624,Small,Personal L1,Personal Auto,Agent,292.8,17,1,Yes
HT87217,Oregon,Urban,High School or Below,F,Extended,Employed,70699,Divorced,82,0,2,Offer3,Four-Door Car,19776.56654,Medsize,Personal L2,Personal Auto,Agent,256.813837,1,57,No
TH95618,California,Suburban,High School or Below,F,Basic,Unemployed,0,Married,74,1,2,Offer1,Four-Door Car,21343.46599,Medsize,Personal L2,Personal Auto,Agent,355.2,11,85,No
TS19868,California,Suburban,College,M,Basic,Medical Leave,27501,Married,63,0,1,Offer4,Four-Door Car,2413.139714,Medsize,Personal L1,Personal Auto,Branch,542.319401,20,0,No
LP45550,Oregon,Urban,Doctor,F,Premium,Disabled,15897,Divorced,101,0,2,Offer2,Four-Door Car,15363.84716,Medsize,Personal L3,Personal Auto,Agent,303.148399,30,99,No
QR87004,Nevada,Rural,College,F,Basic,Employed,25141,Divorced,73,1,2,Offer3,Four-Door Car,8456.961887,Medsize,Personal L3,Personal Auto,Agent,25.438063,12,4,No
OE75747,Nevada,Suburban,College,F,Basic,Unemployed,0,Married,61,3,1,Offer3,Four-Door Car,2189.642522,Small,Personal L2,Personal Auto,Agent,292.8,5,46,No
DX91392,California,Suburban,High School or Below,M,Basic,Employed,51066,Single,74,0,8,Offer2,Four-Door Car,5780.182197,Medsize,Personal L2,Personal Auto,Call Center,787.993313,23,0,Yes
AB72731,California,Rural,Bachelor,F,Basic,Employed,28358,Married,117,0,1,Offer2,Sports Car,4639.981638,Medsize,Personal L2,Personal Auto,Call Center,84.024413,24,37,No
RU49126,Washington,Rural,College,F,Basic,Employed,61846,Married,112,0,1,Offer2,SUV,4465.335703,Medsize,Personal L2,Personal Auto,Agent,215.8182,1,48,No
IS12901,Arizona,Urban,Bachelor,F,Basic,Employed,90972,Married,74,0,8,Offer2,Two-Door Car,5968.118877,Medsize,Personal L3,Personal Auto,Call Center,232.926145,3,47,No
IX37561,Washington,Suburban,College,F,Basic,Unemployed,0,Single,74,0,7,Offer3,Two-Door Car,5097.763337,Medsize,Personal L3,Personal Auto,Web,532.8,3,95,No
HH90090,California,Suburban,Bachelor,F,Basic,Employed,29549,Divorced,104,0,1,Offer2,Sports Car,4076.634665,Small,Personal L2,Personal Auto,Call Center,710.433775,17,51,No
IU25463,California,Suburban,Bachelor,F,Premium,Unemployed,0,Married,115,1,2,Offer1,Four-Door Car,12252.60179,Medsize,Personal L2,Personal Auto,Agent,552,12,17,No
KC11055,Nevada,Suburban,Bachelor,F,Extended,Employed,39411,Married,217,2,4,Offer3,Luxury Car,16936.27147,Medsize,Personal L3,Personal Auto,Branch,1122.658899,4,29,No
PD33979,Oregon,Suburban,High School or Below,M,Basic,Employed,21709,Married,62,0,3,Offer2,Four-Door Car,4892.435461,Large,Personal L2,Personal Auto,Branch,408.374746,28,17,No
NK71023,Nevada,Suburban,Bachelor,M,Extended,Employed,67890,Single,85,0,2,Offer4,Four-Door Car,9942.304791,Small,Personal L2,Personal Auto,Agent,408,23,57,No
AB13432,California,Suburban,Bachelor,M,Basic,Unemployed,0,Single,110,0,1,Offer1,SUV,3735.838129,Medsize,Personal L3,Personal Auto,Agent,792,3,16,No
OZ97704,California,Suburban,High School or Below,F,Basic,Employed,84311,Single,111,4,2,Offer3,SUV,13117.52215,Small,Personal L3,Personal Auto,Call Center,532.8,11,98,No
UF46533,California,Suburban,College,F,Basic,Employed,99316,Single,114,0,1,Offer2,SUV,4574.524094,Medsize,Corporate L3,Corporate Auto,Branch,754.358929,26,53,No
XP47431,Arizona,Suburban,Bachelor,F,Extended,Employed,54507,Married,138,0,1,Offer2,SUV,5470.060561,Medsize,Personal L1,Personal Auto,Agent,702.990032,20,11,Yes
GK73582,California,Urban,Bachelor,F,Extended,Employed,64586,Single,76,0,1,Offer3,Four-Door Car,2978.84601,Medsize,Personal L1,Personal Auto,Branch,206.837111,3,17,No
RV98763,Oregon,Urban,College,M,Extended,Employed,61709,Married,82,2,7,Offer3,Four-Door Car,6410.967544,Medsize,Personal L3,Personal Auto,Branch,275.395894,5,41,No
II62831,California,Urban,Master,M,Basic,Employed,94656,Married,111,1,1,Offer4,SUV,4479.023088,Medsize,Special L2,Special Auto,Web,459.738128,12,79,No
XK33449,California,Suburban,High School or Below,F,Basic,Unemployed,0,Single,69,0,1,Offer4,Two-Door Car,2383.731879,Small,Special L3,Special Auto,Branch,496.8,5,40,No
TR85083,California,Suburban,Bachelor,M,Basic,Employed,61085,Married,70,1,1,Offer2,Two-Door Car,2764.493659,Medsize,Personal L3,Personal Auto,Branch,336,27,34,No
EO95328,Oregon,Suburban,Bachelor,F,Basic,Employed,89284,Married,67,3,2,Offer4,Two-Door Car,7920.105377,Small,Personal L2,Personal Auto,Agent,321.6,7,31,No
EN21086,Arizona,Suburban,High School or Below,F,Basic,Unemployed,0,Divorced,63,0,2,Offer1,Four-Door Car,6889.097981,Small,Personal L2,Personal Auto,Branch,302.4,6,12,No
YL83902,Washington,Suburban,Bachelor,F,Extended,Employed,31686,Married,81,0,1,Offer1,Four-Door Car,3274.194616,Small,Personal L3,Personal Auto,Agent,430.994107,11,33,No
AZ62651,Oregon,Suburban,High School or Below,M,Premium,Employed,56855,Single,255,0,1,Offer4,Luxury SUV,9951.707743,Medsize,Corporate L3,Corporate Auto,Web,1836,12,1,No
ZW25874,Oregon,Rural,Bachelor,M,Basic,Employed,53703,Single,67,2,1,Offer1,Four-Door Car,2521.555686,Medsize,Special L3,Special Auto,Branch,67.632476,3,45,No
EH41854,Washington,Suburban,High School or Below,F,Extended,Unemployed,0,Single,96,1,2,Offer3,Two-Door Car,23706.11337,Medsize,Personal L1,Personal Auto,Branch,844.481918,12,35,No
MW70227,California,Suburban,College,M,Extended,Employed,20396,Married,76,1,4,Offer1,Four-Door Car,6047.02516,Medsize,Personal L1,Personal Auto,Branch,364.8,15,60,Yes
SL22297,California,Suburban,Master,F,Premium,Disabled,27679,Single,150,0,3,Offer1,SUV,11140.30248,Medsize,Personal L1,Personal Auto,Call Center,722.486994,30,28,No
RV14138,Nevada,Suburban,Bachelor,F,Extended,Retired,23904,Single,123,3,1,Offer1,SUV,4334.064096,Medsize,Personal L3,Personal Auto,Agent,590.4,1,67,Yes
UO62808,Arizona,Suburban,High School or Below,F,Basic,Employed,65351,Married,69,0,1,Offer2,Four-Door Car,2799.74791,Medsize,Corporate L1,Corporate Auto,Call Center,481.027516,4,54,No
ZX64745,California,Suburban,College,M,Basic,Unemployed,0,Single,113,0,7,Offer1,SUV,7923.136624,Medsize,Personal L2,Personal Auto,Agent,1124.427734,20,1,No
FL34139,California,Suburban,High School or Below,M,Basic,Unemployed,0,Single,63,3,7,Offer1,Four-Door Car,3688.110888,Medsize,Personal L2,Personal Auto,Call Center,669.682001,0,54,No
TS11219,California,Suburban,College,M,Basic,Unemployed,0,Single,116,0,2,Offer1,SUV,12067.45599,Medsize,Personal L2,Personal Auto,Agent,1284.093173,14,35,No
XX12304,California,Urban,College,F,Basic,Employed,64459,Married,72,0,1,Offer2,Four-Door Car,2924.976721,Medsize,Personal L1,Personal Auto,Branch,240.259479,16,64,No
SD64087,California,Suburban,College,M,Premium,Employed,32961,Married,190,0,3,Offer1,SUV,15014.0927,Small,Corporate L2,Corporate Auto,Branch,912,13,53,No
OY38576,Oregon,Suburban,High School or Below,F,Basic,Employed,71416,Divorced,116,0,3,Offer2,SUV,9277.233839,Medsize,Corporate L3,Corporate Auto,Agent,556.8,10,0,No
BG76355,Washington,Rural,Bachelor,F,Extended,Employed,68964,Married,78,0,3,Offer3,Four-Door Car,6274.123875,Medsize,Personal L3,Personal Auto,Web,115.086827,15,6,No
IP66913,California,Suburban,High School or Below,M,Extended,Employed,78108,Single,98,0,1,Offer2,Two-Door Car,3886.647414,Small,Personal L3,Personal Auto,Agent,470.4,12,34,No
LE95702,California,Suburban,College,M,Basic,Retired,10621,Single,67,0,5,Offer1,Four-Door Car,4386.277558,Medsize,Special L3,Special Auto,Agent,321.6,28,22,Yes
KX54357,Washington,Urban,College,M,Extended,Employed,84910,Married,95,0,2,Offer2,Two-Door Car,11365.26766,Small,Corporate L3,Corporate Auto,Web,383.167471,4,69,No
EZ78112,California,Urban,High School or Below,F,Basic,Employed,77493,Single,70,0,3,Offer1,Four-Door Car,5610.96434,Medsize,Special L3,Special Auto,Agent,307.963291,2,35,No
XN16891,Arizona,Suburban,College,M,Basic,Employed,81097,Divorced,74,0,1,Offer4,Four-Door Car,2912.892035,Small,Personal L1,Personal Auto,Agent,355.2,7,67,No
XK31350,Oregon,Suburban,College,F,Extended,Employed,96610,Married,85,0,3,Offer4,Four-Door Car,6915.729915,Large,Corporate L1,Corporate Auto,Call Center,520.364752,6,23,No
CC30924,Oregon,Urban,College,M,Premium,Employed,30110,Married,159,0,1,Offer4,Sports Car,6262.663307,Small,Corporate L3,Corporate Auto,Agent,466.436375,20,71,No
IT78748,Oregon,Suburban,High School or Below,F,Extended,Disabled,22081,Married,84,0,6,Offer1,Two-Door Car,6503.397049,Small,Special L3,Special Auto,Agent,451.670309,1,9,Yes
KY33386,Washington,Suburban,High School or Below,F,Basic,Unemployed,0,Divorced,112,0,3,Offer1,Sports Car,8007.399376,Medsize,Personal L3,Personal Auto,Web,537.6,12,93,Yes
CO44221,California,Suburban,College,M,Basic,Employed,98473,Married,72,0,1,Offer2,Four-Door Car,2929.916512,Medsize,Personal L1,Personal Auto,Branch,345.6,19,69,No
LK60013,Oregon,Suburban,Bachelor,F,Basic,Employed,97431,Married,74,0,3,Offer3,Four-Door Car,5969.55297,Medsize,Personal L2,Personal Auto,Branch,355.2,1,72,No
DE21533,California,Suburban,Bachelor,M,Basic,Employed,93870,Divorced,69,0,8,Offer1,Four-Door Car,5473.15987,Medsize,Personal L2,Personal Auto,Call Center,331.2,1,96,No
YS94121,Nevada,Suburban,High School or Below,M,Basic,Employed,50366,Divorced,72,0,9,Offer1,Four-Door Car,5645.396665,Small,Personal L1,Personal Auto,Call Center,428.734656,9,5,No
UK68427,Washington,Suburban,High School or Below,M,Extended,Employed,34498,Single,83,0,7,Offer2,Two-Door Car,6369.262355,Small,Personal L3,Personal Auto,Branch,398.4,30,72,Yes
TE49565,Oregon,Suburban,College,F,Basic,Disabled,16552,Married,103,0,2,Offer2,SUV,11833.76732,Small,Personal L3,Personal Auto,Call Center,494.4,23,53,No
RA88421,Oregon,Suburban,College,F,Extended,Employed,26787,Married,77,0,5,Offer3,Four-Door Car,6121.107929,Medsize,Personal L3,Personal Auto,Branch,369.6,7,50,No
KQ51983,Nevada,Suburban,College,M,Basic,Unemployed,0,Single,74,0,9,Offer1,Two-Door Car,5159.369746,Medsize,Personal L1,Personal Auto,Branch,831.752839,2,42,No
CD88896,Nevada,Rural,High School or Below,F,Basic,Employed,43860,Single,65,0,1,Offer2,Four-Door Car,2514.59196,Medsize,Corporate L3,Corporate Auto,Agent,156.124914,15,58,Yes
YV22553,Arizona,Urban,High School or Below,M,Basic,Employed,21474,Married,114,2,9,Offer1,SUV,8668.611261,Small,Corporate L3,Corporate Auto,Agent,373.428187,13,72,No
WU14435,California,Suburban,Bachelor,M,Basic,Disabled,18174,Married,66,0,9,Offer1,Four-Door Car,4960.965384,Small,Corporate L1,Corporate Auto,Agent,395.934815,8,16,No
XV84099,Arizona,Suburban,Bachelor,F,Basic,Unemployed,0,Married,73,0,5,Offer1,Four-Door Car,5504.139033,Medsize,Corporate L1,Corporate Auto,Call Center,350.4,18,45,Yes
RI24911,Arizona,Urban,College,M,Basic,Employed,60920,Single,64,0,2,Offer2,Two-Door Car,7507.455372,Medsize,Personal L3,Personal Auto,Agent,231.201886,10,61,Yes
KO26461,Arizona,Urban,High School or Below,M,Extended,Employed,41520,Married,90,0,2,Offer1,Four-Door Car,32269.85139,Medsize,Personal L2,Personal Auto,Agent,289.904105,18,70,No
HI14283,Oregon,Suburban,Bachelor,F,Premium,Unemployed,0,Married,152,0,1,Offer1,SUV,5657.031588,Small,Personal L3,Personal Auto,Web,729.6,12,89,No
PT50227,Arizona,Suburban,High School or Below,M,Basic,Unemployed,0,Married,68,0,8,Offer3,Two-Door Car,5061.757902,Medsize,Personal L3,Personal Auto,Call Center,326.4,19,16,No
BH36570,California,Suburban,Bachelor,M,Basic,Employed,72208,Married,73,0,8,Offer1,Two-Door Car,5912.783829,Small,Personal L3,Personal Auto,Branch,350.4,3,84,No
TX17484,California,Rural,Bachelor,F,Basic,Employed,53863,Married,63,0,2,Offer1,Four-Door Car,15182.27975,Large,Personal L2,Personal Auto,Web,105.765111,12,30,No
CT41158,Washington,Urban,College,M,Extended,Employed,66446,Divorced,136,0,3,Offer2,SUV,10747.03094,Large,Corporate L1,Corporate Auto,Branch,639.464548,8,77,No
AO87348,Washington,Suburban,College,M,Basic,Unemployed,0,Single,61,0,1,Offer2,Four-Door Car,2050.623512,Small,Personal L3,Personal Auto,Agent,292.8,18,26,No
DE55857,Washington,Suburban,Bachelor,F,Basic,Employed,64997,Single,63,1,1,Offer2,Four-Door Car,2465.444865,Small,Personal L3,Personal Auto,Agent,383.442328,7,99,No
LF66923,Nevada,Suburban,High School or Below,F,Basic,Employed,64460,Married,66,0,3,Offer2,Two-Door Car,5343.121327,Small,Corporate L3,Corporate Auto,Agent,316.8,18,42,No
CN24514,Arizona,Rural,College,F,Basic,Employed,46618,Married,67,0,2,Offer3,Four-Door Car,8119.829071,Large,Personal L1,Personal Auto,Agent,99.085943,22,77,No
UW32074,Oregon,Suburban,College,F,Basic,Unemployed,0,Divorced,64,0,4,Offer1,Four-Door Car,4605.265164,Small,Corporate L3,Corporate Auto,Branch,307.2,13,64,No
HP36979,California,Suburban,College,M,Extended,Employed,49988,Married,84,5,5,Offer2,Two-Door Car,6408.785577,Large,Personal L2,Personal Auto,Web,566.935022,6,37,No
PP40919,California,Suburban,College,F,Extended,Unemployed,0,Single,91,5,1,Offer1,Two-Door Car,2376.533508,Medsize,Personal L1,Personal Auto,Agent,436.8,2,8,No
RO73268,California,Suburban,Bachelor,M,Extended,Disabled,16269,Divorced,86,0,1,Offer3,Two-Door Car,3211.070017,Medsize,Corporate L2,Corporate Auto,Agent,412.8,6,84,No
HO61691,Arizona,Suburban,Bachelor,F,Basic,Employed,72006,Divorced,64,0,3,Offer4,Four-Door Car,5094.522262,Medsize,Personal L1,Personal Auto,Agent,307.2,4,38,No
BS13062,Arizona,Suburban,High School or Below,F,Extended,Unemployed,0,Married,81,2,2,Offer4,Four-Door Car,25755.27817,Small,Personal L2,Personal Auto,Call Center,388.8,3,60,No
FO35655,Oregon,Suburban,Bachelor,M,Extended,Unemployed,0,Single,245,0,1,Offer1,Luxury SUV,8672.229719,Medsize,Corporate L3,Corporate Auto,Branch,2345.413441,34,83,No
HR10526,California,Suburban,Master,M,Basic,Employed,44320,Married,67,0,2,Offer1,Four-Door Car,8044.73072,Medsize,Personal L2,Personal Auto,Call Center,321.6,13,79,No
IA63417,Arizona,Suburban,High School or Below,F,Premium,Retired,19782,Divorced,108,0,1,Offer3,Two-Door Car,4001.519098,Medsize,Personal L3,Personal Auto,Web,773.470977,13,66,No
BH35016,Nevada,Suburban,Bachelor,F,Basic,Employed,63933,Divorced,70,0,2,Offer1,Two-Door Car,16706.11699,Medsize,Personal L3,Personal Auto,Call Center,424.883448,35,98,No
PK52952,Arizona,Suburban,Doctor,M,Basic,Employed,28224,Single,109,0,8,Offer1,SUV,8544.411077,Medsize,Personal L3,Personal Auto,Call Center,523.2,13,13,No
OD76309,Washington,Suburban,College,F,Basic,Retired,21073,Divorced,106,1,3,Offer1,SUV,7805.31287,Small,Personal L3,Personal Auto,Agent,508.8,25,54,Yes
IL28481,Oregon,Urban,Bachelor,M,Extended,Employed,63243,Married,77,0,3,Offer4,Four-Door Car,6112.756868,Large,Personal L3,Personal Auto,Call Center,364.240307,21,73,No
GY55092,Nevada,Suburban,High School or Below,M,Extended,Retired,20993,Divorced,133,0,1,Offer2,SUV,4772.943848,Medsize,Personal L3,Personal Auto,Agent,638.4,35,90,Yes
UF33451,Oregon,Urban,Bachelor,F,Extended,Employed,94827,Married,135,0,4,Offer1,SUV,10979.09559,Medsize,Personal L3,Personal Auto,Agent,354.729129,5,64,No
CF15558,California,Urban,Master,F,Basic,Employed,39161,Married,63,1,4,Offer2,Two-Door Car,5004.263818,Small,Personal L3,Personal Auto,Call Center,283.995953,18,83,No
JM62924,Washington,Suburban,Bachelor,M,Extended,Employed,37534,Married,84,2,2,Offer3,Four-Door Car,13223.04379,Medsize,Personal L3,Personal Auto,Branch,403.2,2,0,No
EM66435,Oregon,Rural,Bachelor,F,Basic,Employed,80210,Divorced,65,0,1,Offer1,Four-Door Car,2623.31543,Medsize,Corporate L3,Corporate Auto,Agent,20.543176,30,28,No
QX45933,California,Suburban,Bachelor,M,Basic,Unemployed,0,Married,62,0,2,Offer1,Four-Door Car,17840.19555,Small,Personal L1,Personal Auto,Agent,385.115437,32,59,No
JI71369,California,Rural,College,F,Basic,Employed,30110,Married,64,0,5,Offer1,Four-Door Car,5106.111827,Medsize,Personal L1,Personal Auto,Web,140.165035,2,4,No
JU93290,Arizona,Suburban,College,F,Basic,Medical Leave,21708,Divorced,68,0,2,Offer1,Four-Door Car,17930.60451,Medsize,Personal L2,Personal Auto,Web,326.4,28,77,No
GU66096,Arizona,Suburban,High School or Below,M,Basic,Employed,94731,Married,67,0,4,Offer2,Four-Door Car,5457.342569,Medsize,Personal L2,Personal Auto,Agent,321.6,23,65,No
UC33108,California,Suburban,Bachelor,M,Extended,Employed,32375,Married,83,0,6,Offer1,Four-Door Car,6563.644143,Small,Personal L1,Personal Auto,Agent,398.4,17,83,No
LW93867,Oregon,Rural,College,M,Basic,Medical Leave,16531,Married,63,0,4,Offer1,Four-Door Car,4812.525221,Medsize,Corporate L1,Corporate Auto,Web,102.879769,0,40,No
OU78470,Arizona,Rural,Master,F,Extended,Employed,32006,Single,94,0,2,Offer2,Four-Door Car,29328.04185,Medsize,Corporate L3,Corporate Auto,Call Center,56.868289,28,7,No
XW90265,Arizona,Suburban,Bachelor,F,Basic,Employed,81676,Married,72,0,8,Offer1,Two-Door Car,5773.520711,Small,Personal L2,Personal Auto,Agent,463.158502,21,86,No
HS67749,California,Rural,College,M,Extended,Employed,71038,Married,86,0,3,Offer4,Four-Door Car,6847.1189,Medsize,Corporate L1,Corporate Auto,Agent,205.444066,15,56,No
VZ51506,Arizona,Suburban,High School or Below,F,Basic,Unemployed,0,Single,103,0,1,Offer2,Sports Car,3595.31286,Medsize,Corporate L3,Corporate Auto,Call Center,741.6,20,43,No
